time,l_hip_yaw,l_hip_roll,l_hip_pitch,l_knee,l_ank_pitch,l_ank_roll,r_hip_yaw,r_hip_roll,r_hip_pitch,r_knee,r_ank_pitch,r_ank_roll,l_sho_pitch,l_sho_roll,l_el,r_sho_pitch,r_sho_roll,r_el,head_pan,head_tilt
1745913226.3946207,0.15876821102226596,-0.6509020689247264,0.3839885536014935,-2.3332164748013082,2.502321961106834,-0.6925012757536199,-0.005619901944332857,0.033721869594223394,0.5205957835740469,-0.1478450812790917,0.06147032947484533,-0.020866045450163517,-0.02554333201497128,-0.07295393873020643,0.0022247722664953066,0.01597958093085423,0.08957234903919116,-0.005932497322237314,-0.08344060219207429,0.2508464834322399
1745913226.647729,0.048303166278995384,-0.518441069896281,-1.8350112988003704,-2.9788203632223302,2.2527986716830446,-0.3654286518283513,-0.005521644740248563,-0.012692469250153156,-0.6592944444476593,-0.46564798142883423,0.2296175206259325,-0.006912526564570595,0.058528169416387194,-0.059659063919896935,0.0019214431986172746,0.018961872983785696,0.06179212629226026,-0.003388490327358742,-0.04337910601352793,-0.05633558669375894
1745913226.9013836,0.14751458129404327,-0.7433699799972004,-1.9489691091525676,-2.983986224615728,1.9962318290993641,0.03985401161345897,-0.011671378628847503,-0.03941794463419318,-0.5978904225060002,-0.20356088524932747,0.34998200432485943,-0.00458859246355727,0.052239786212455834,-0.06722968981697419,0.0029274163340354555,0.02153817080375115,0.06668432777175935,-0.0032515807177569546,-0.03442440799736207,-0.08220709854603411
1745913227.1554365,-0.00469483620344387,0.033826980106675855,-0.39173471364348894,0.20880604137767342,-0.023272423507396667,-0.010266050813386295,0.287760586879563,0.5435264509877545,-2.0942735143256317,-0.6029080881771449,1.5872429613703103,0.37462095761836794,0.013636404803444576,-0.0738473566225376,0.003927482411500835,-0.0011530460072183217,0.071794746807209,-0.003465171852099689,0.07420818410693666,0.517496149556856
1745913227.4098334,0.0013521022813666476,-0.02108457689678023,-0.25100262992222033,0.1231274409025692,-0.17621005609608842,0.0034574539047460746,0.23979491314310777,0.6771934573402031,-1.4523486214380723,-0.2939617210321306,1.451209183650177,0.41107511372122396,0.009905320568472235,-0.08138356141341223,0.005212322783513462,-0.00960824124719269,0.06969032976982727,-0.001921097443812789,0.06905049540490724,0.42430813461088146
1745913227.6637814,-0.005793965646785596,-0.01629070335062829,0.07090763746231847,0.0035925255520880515,-0.308844978883116,0.004339247049955929,0.32155324394660706,0.7517185615865702,-0.4849329550353377,0.1152221201656677,1.5142520909186907,0.17203068217200485,0.02629330438429044,-0.07867928183990108,0.0047861398871821195,-0.014465613361533755,0.07017569805173374,-0.002356283239598333,0.0630878172136166,0.2752272818674028
1745913227.9182434,-0.14832673613873554,-0.8512988834071381,3.1406680379639123,1.6300479925886726,-2.6422753850937184,0.014326235628047492,-0.009824769337637268,0.032187047270311506,0.7340194704331696,-0.031014867220509456,0.02164095799009712,-0.004064010684454743,0.003709689291945745,-0.06548644306757284,0.0026185838449581645,-0.0021875654482302596,0.07827646823740343,-0.003958933521025427,-0.05070941579567231,0.6408962468897108
1745913228.172272,-0.10542272579867888,-0.8058076922048054,3.2473894222909157,1.781350270127089,-2.499669508727545,0.20479359454464344,-0.0023180461544139858,-0.014827987503834798,1.1269782696395796,0.23013497622627752,0.15072972448265726,-0.003720466604843059,-0.02880550780820425,-0.06820510824177092,0.002880345354703567,-0.008390269238265243,0.06906240881801386,-0.0033456828169193026,-0.05363496774556242,0.5917743784149735
1745913228.426522,0.5407526971525564,-0.32843529980372005,1.679634272645457,-0.6909946357343055,1.2104722360663276,0.6356516343675094,-0.44488374754808224,-0.649527882099859,1.2372368079761262,0.8672920743770501,1.1560049514468305,0.9538552803389768,-0.10867770187522796,-0.09776166914636897,0.003777693378442627,-0.0916639314780316,0.09357865951182906,-0.003663901641136685,0.0029118899467506553,0.3528446919685505
1745913228.6806114,0.011366687945007586,0.035509565067017,-2.0371180538024722,-0.554537309942658,0.006615336382272499,0.026975339849828812,-0.4113211066319125,0.42982228150906215,-4.6163579321091825,-1.3695900660282805,0.8937016774446582,0.8818528297035026,-0.040734728564177404,-0.08333788982243208,0.003362319737690795,0.08177155138644002,0.07804157098330389,-0.002584566960289518,0.10249195004614961,0.7696089515080327
1745913228.9355707,0.010957280087547358,-0.24644224378447735,-0.36914841828611067,0.15478905340234436,-0.12338108683820086,0.019054735297671856,-0.06457857054709516,0.8513210038554645,-0.44752803204827707,1.315683124795718,-1.2793291378754146,0.8295982635410825,-0.007674298692208845,-0.09187069613507326,0.011405149725081522,0.019161521519878197,0.029785838527101833,0.004559322945866683,0.045846435407163245,0.21434729682066492
1745913229.1885598,0.007435062772826755,0.45513647855722456,-1.2768324840435508,-0.4766566682836708,-0.265045562554617,-0.010771531794423451,0.04807576253101087,0.32735829828877683,-0.8273157957754878,2.9436040884163885,-3.3760637530712096,-0.7371427076214649,0.015382020041679633,-0.060302896449443484,-0.008017050000147043,0.1677314724417882,0.16309781346529315,-0.017620073528432405,0.15447714031758747,0.32478868808490585
1745913229.4407399,-0.06303572683165357,-1.0778904752381817,1.7823598399782832,-1.547070264108475,2.21330580174873,-1.242061891806097,-0.05660520033232821,0.8164972056892783,2.1616218262745197,1.362239925928422,-0.6861537731202726,-0.1709124136753858,-0.11038698449166535,-0.044063300118309515,-0.005097231368012919,-0.08629009520518006,0.12905471905576518,-0.014750451310729613,-0.0968620462594333,0.19456582828251567
1745913229.6928518,-0.18569357185824165,-0.3875948970374817,0.31983936193748946,-1.6227136976442489,0.9296829551868198,-0.39194336200993934,0.011597895297600271,-0.15682292364468625,0.15716639031749666,-0.2886368899526108,0.09230823384200382,-0.003894832614055193,0.011789565217623772,-0.0959526136452828,0.006628834656910192,-0.015484716855726242,0.0696243135943845,-0.001156676061472764,-0.09698876681223031,0.26974960355203503
1745913229.945639,0.08174196433783015,-0.7795399030967828,-0.11698394117566913,-1.9262544215132111,1.4021436178890787,-0.2551552260140862,-0.0008183664553582814,0.023607814258244264,0.23564917657624856,-0.001694271758124529,0.24151948660733816,-0.006477951656666476,-0.007960458970798364,-0.07090046121394589,0.002428151165470997,0.008867861071501325,0.08224368958942734,-0.005038475785761205,-0.062251223734553406,0.16617393361662336
1745913230.1991255,-0.5695655944543734,-1.4219740461236152,-2.354770097637777,-1.161902773557581,-1.8834319579846888,-0.04188524025827009,0.04190040037955559,0.24792148099089995,-1.8193062956219581,-0.7939773657600293,0.2202852350248842,-0.013300540408176284,0.14313460237765194,-0.03919528100686984,-0.00502157632945564,-0.03539436711981747,0.10973515063820825,-0.012199632490691234,0.0033663226068181905,0.005132862374169655
1745913230.451749,-0.0017835198258116527,-0.013283901325750478,-0.3118821409888527,0.24414054339770078,-0.07962420889706445,0.001027029439022723,0.36625996198509364,0.7011951500879562,-2.0946269207478077,-0.8006486956158784,1.9365945105066027,0.3322064780387012,0.02075842385506035,-0.08179234704642534,0.004835957061588893,-0.005587542716894156,0.0706252401617468,-0.0019220674275986453,0.07070278098223465,0.5342124671641696
1745913230.7045882,0.0035001917774830525,0.047809194574062665,0.5630465777147438,0.4288400283085376,-0.23850573352817755,0.0046959853697410596,0.40157183591703816,0.6754640808364498,-0.15608442897468375,0.3263051458439576,1.642093973965805,0.23606272022043384,0.015980758445148832,-0.07815408191596586,0.003464477214942272,-0.06812853630296599,0.08163537537413923,-0.003349781018041195,0.06543003909853169,0.3063180857891549
1745913230.9601188,-0.6244095876646591,-0.999733583053227,-0.6398391815079764,-0.9548929986549713,-3.025812545458407,0.9630951672884405,-0.14590590749996626,-0.24619545929427392,-2.1102773722950667,-1.1178263366708032,0.5208055314017188,-0.16274041271449782,0.16792247096660176,-0.10343471319289997,0.003617224144748119,-0.07173955955869152,0.11319734407661568,-0.004382470486774644,-0.017850211254120382,0.41702772523737375
1745913231.2156684,-0.3189110614382264,-0.91082437805267,2.117253192862904,1.095861206041195,-2.818628195702818,-0.16512117029884218,-0.015427141895119107,0.05504017872070677,-0.08783736718853538,-0.4276276021282622,0.054348753164606085,-0.01002025517464655,0.054061497872521076,-0.07484259006737168,0.0021611174448074185,0.00854284499243394,0.08760517207064672,-0.004786939892958507,-0.05077479818049177,0.6134832118014599
1745913231.4710944,-0.24667726487618824,-0.7684822774487469,0.2907501957279618,-1.2355353146409263,0.11282068693427523,-0.16152809171457883,0.003193048170921189,-0.024292845637551887,0.03840950461794344,-0.21954681585722663,0.19687801245782086,-0.006134536402112354,0.010752423090390978,-0.08050314319810505,0.002806775048235698,-0.02187355089451977,0.08392542339233222,-0.004884386558054022,-0.0717880027580167,0.26115554309942024
1745913231.7266107,0.47930273995589207,-0.3720109359615844,1.686169444417289,-1.7683801740810088,2.4717964285012703,0.8807184858968911,-0.432370609929202,-0.7261745545005878,2.788030127738077,2.473953642200723,-0.8584929851634793,0.7476069306506671,-0.17022660255859037,-0.1368098149595802,0.008938290968984164,-0.08244538907557543,0.0950205787946254,0.004036309979299009,-0.05772690877869259,0.18840926393659801
1745913231.9820578,0.017105174181309874,-0.03377499450295827,-0.8581972058189469,-0.011814581026101962,-0.010121738983842636,0.02458849743446748,-0.1735149801355236,0.4637628805677311,-2.3502809680873678,0.0010173527781322635,0.2989941926647765,0.9816160925350312,-0.03046493604887159,-0.08408110138557298,0.005306211578020918,0.010970653747895217,0.07585592124294693,-0.00439427232355985,0.08791153368629495,0.5246191928013747
1745913232.2357295,0.009321976165081243,-0.09780755739799891,-1.1905346839696567,-0.23111126311170152,-0.15545882831188002,0.012374310705823538,-0.24897066247005878,0.6585073850203603,-1.9508842838856735,0.7370201834092854,-0.8044098085274268,1.0404310507228969,-0.02106262310963523,-0.09962175178954562,0.007255137991981174,0.04821230659505925,0.06852742453164065,-0.00012044721218691186,0.09420543348558183,0.42850417157997506
1745913232.4890618,-0.04557861072899903,-0.45879200420768285,-0.04491879362094511,-0.012458786480311936,-0.3014090739567912,0.0188736134778049,-0.08024702116089714,1.605674884079703,0.7749072459177759,2.3304085688187524,-1.4008522269926513,0.7093427781822615,0.0029858996136438794,-0.13387618129697976,0.017052569652521957,-0.010251589169164653,0.019860354833010865,0.010300605902538085,0.02192398096897755,0.05987880609227579
1745913232.7429154,0.6528901966951142,-1.3495444061687585,0.08513478260239818,-2.8699580835210154,2.905120011885572,0.047238142392934085,-0.024639839726553182,0.23177062718498273,0.49018179198143275,0.10170103166994472,-0.21830750215753142,-0.0360028185459299,0.05279483773434239,-0.07115900290666613,0.0003640299416447941,0.07334333746569537,0.10652356914857106,-0.008900283228463646,-0.021820165249315803,0.2050510565381431
1745913232.9971097,-0.03050104908413399,-0.4874503726977774,0.859756455820248,-1.1069339535872131,0.6309574163561719,-0.8341615472560998,-0.002935938557796563,0.011060573284043135,0.38940641808891335,-0.15145184507967852,0.12170282438814417,-0.0017457546205621004,-0.006794590588842171,-0.07320627792165675,0.002209601325280244,0.005591035826915115,0.08417890447893661,-0.005410413656169865,-0.0886327257012533,0.3303202966412047
1745913233.251601,-0.15773210003968932,-0.6444097265910984,-0.18273007055916257,-1.4423819204360064,0.3457426001141759,-0.4752500101387221,0.004091785884069882,0.013216287031629798,-0.006498661748992503,-0.04709331146407802,0.27881654681910445,-0.005288454938549281,0.006488967840307698,-0.07139260038799362,0.002179263286484504,-0.016419839478459188,0.0820035214549213,-0.0052880934380991436,-0.07343446377299595,0.16775399794391432
1745913233.505553,-0.06837085986647777,0.27642082404896584,-0.7188130182882735,0.05847653090683776,0.001660747319141365,-0.007246300861473421,1.1428318671431152,0.6548320120203603,-4.8854989940133065,-1.6614844461814597,3.2400901668690274,0.4441378652655152,0.07673380950730069,-0.12535572616329632,-0.00017661797165006266,0.12676664413965794,0.15488245283221663,-0.01139495218737692,0.18071206468541498,1.1707775419971884
1745913233.7593868,0.005324790763969849,0.012661908511281931,-1.3432892284418239,-0.22809522096008655,-0.10342964062027987,0.0038675923627784835,-0.030125425662939975,0.6639137696990799,-3.5138274426224796,-1.3611480832017082,1.610592088835435,0.38523273273700764,-0.008825062889904237,-0.08098607453815762,0.003872714428704688,0.04700617025346695,0.07565941510381066,-0.0026829692742106593,0.08093862054001573,0.6561009423314091
1745913234.011424,-0.0003499714064741585,-0.014036446924073662,-0.18158608591410189,-0.03401222059138405,-0.2713543389665979,0.005796106397788024,0.16523129378043144,0.9008126564901208,-0.8954669218257273,0.1531120517800595,1.159330092167618,-0.02574374364900717,0.008607867283829592,-0.08178595507964566,0.0047264257426976024,-0.0061551547751237425,0.07410607853135695,-0.0023331157380092333,0.05664130810549068,0.3341645044645267
1745913234.2707863,0.21764883726006695,-0.7901198439350727,3.311047358072818,0.19115259052502162,0.1178230524671011,-0.4061411202802607,-0.0053013039077846,-0.0002287300896799743,1.5699154069437071,0.2782217854500386,0.05602624965799519,-0.010573679860579032,-0.06757208003179667,-0.0801154323660874,0.003529302960107096,0.015314061808478488,0.0935310359577416,-0.005535162388099957,-0.08848609057250822,0.6194938770575232
1745913234.5245876,0.19355620060599804,-1.3482764968203247,0.45156451617262927,-1.7087302018023889,1.3627732775404577,0.7362223316930897,-0.005916856115533632,0.03642605770132875,0.42398933129278754,-0.04629272222487567,0.19819412403783582,-0.007794955355119943,-0.008431077947075802,-0.0756697352792502,0.0032353676562469117,0.024646463534404,0.08478586397994901,-0.004484954660634703,-0.02409275305211752,0.25965326850505704
1745913234.7825472,0.16620941658321323,-1.1903348081690286,-0.6601575255113049,-2.4820960308874924,1.846996858647487,0.5688210710616128,0.0024495862691699946,0.024004238451373023,0.19454695156375862,0.11395013419523152,0.3088497927468261,-0.007131758326967642,-0.014439347003976866,-0.07416218345930499,0.002234173954062246,0.009547532287836575,0.08312946967657538,-0.00490577535088436,-0.03569895605483163,0.0754369019293403
1745913235.0336056,0.013995190969001396,-0.02792135589455027,-1.600443845248524,-0.2812345330889757,-0.02047291100078804,0.02147211694894548,-0.4137754576103676,1.1690011529323492,-3.588824809991513,-0.32643312671557606,-0.03969059111684091,-0.19038696282245532,-0.046165651730842715,-0.09770697631626377,0.004634468585310639,0.06334578413026894,0.07909198174943657,-0.002812384129054794,0.05696143561459893,0.6840684953746068
1745913235.2872884,-0.003167950233494379,-0.0009067058971928268,-0.1378968063381219,0.2319782025653774,-0.1499513362042386,0.008677357416779923,0.19971349693941287,0.9392881893374365,-0.5679447489226491,0.9994144919038114,-0.1492542127203281,-0.19578628125532452,0.014067301637791069,-0.07985994868043972,0.004498171634689414,-0.0011049649300020688,0.07494297046048352,-0.002554515945131786,0.05336616627175388,0.2996945574543897
1745913235.5376759,0.008181865204631093,-0.007221703463650845,-0.36876513625553964,-0.20363836947804528,-0.3199018012348957,0.007435235132823924,-0.24254258476495535,0.9352481519796793,-0.2671417217495116,1.3381802859401308,-0.7155884386991059,-0.2112908864584164,-0.02692541889913048,-0.07514718484976766,0.004155295452182834,0.0004090994933592454,0.06741553582996013,-0.0018221145250393181,0.03913843727433118,0.18996055354714186
1745913235.7914214,-0.04285876094765733,-0.9482374378091153,3.0520005564215764,1.1661840394207967,-2.1569622162767303,-0.21573215782411492,-0.019068080309901984,0.06932252768557523,0.48747869439525543,-0.11628972579054957,-0.0077586653592663386,-0.024660456110575525,0.007267461024488574,-0.08241221571970049,0.0042466945135923445,0.0370924665568895,0.09264499903119873,-0.0035845252556902085,-0.060932591681265434,0.7390274284191878
1745913236.0585856,-0.4698427932596639,-0.7978463521770692,0.22397716595260453,-0.3998353412315276,-1.3804865914156998,-0.15590623817850235,0.00046259831825798013,0.029378060115395267,-0.5920764175169584,-0.5566362162308066,0.1462632191452138,-0.009554300119052,0.05716141025062022,-0.06912681640333718,0.0020444052216062065,-0.020833872529334524,0.07989447087868025,-0.004840517358662873,-0.05180041646168772,0.32150099775259466
1745913236.312876,-0.04834463573052629,-0.9420915698404017,0.6584326397508327,-1.267706031774701,0.2613420707699453,0.38475299021490844,-0.007146448190791841,-0.12157689885884158,0.3565431332355464,0.08959643796570546,0.279605529612659,-0.0036389590319862958,-0.03105179478323678,-0.10658257444079544,0.0067051203121397136,0.003130345917787107,0.08358277303405005,-0.002091169785373675,-0.0778787049704498,0.3394261699386223
1745913236.5703385,-0.053014194377317476,0.5149328845828652,1.5403884731540838,1.0528780122393857,-0.025657944614522064,0.029789327061130695,1.274893404969845,0.3367092472832684,-1.2364101170910606,0.832684871164686,4.258995818743718,1.1290061016896473,0.08463839258911572,-0.14576415078907037,-0.010190988323890829,-0.22418090407513647,0.24233536287018587,-0.017083937328662913,0.23421890943825924,0.8720145025963525
1745913236.8359227,-0.004193298701299771,-0.0058241788910465015,-0.1378124271286349,0.2877668897278842,-0.1202490403959659,0.008980730085423426,0.33843094688846354,0.5530492786107465,-0.9697832689388888,0.4909069710961416,0.486577453204303,0.6398046154456918,0.024444981085566364,-0.08255511889508223,0.0053656418030838485,-0.0018956079113788954,0.07265924098601209,-0.0017124761507842645,0.08542884156291604,0.3671530895532015
1745913237.087446,0.01802516984027287,0.3057042448677121,-0.3011386028970086,-0.034811092733271765,-0.2628254042719049,-0.0039001414802180105,0.014092001187919262,0.3296645219335782,-0.17365182798343148,1.915018472629573,-1.2474812945724103,-0.14985699529554378,-0.007599831232093877,-0.05665021649671353,-0.003458640050869958,0.03071594774608718,0.12448074965521855,-0.01131411106197997,0.10754327924345435,0.25633322163847516
1745913237.3411098,0.4078486217894662,-0.7038285888864243,0.06350433725329353,-2.0073278126804825,1.7753504754247627,-0.8312470875823792,0.08881957901728245,0.8205004952545896,1.7337874091824619,1.0062279907101404,0.12910061531535288,-0.26323631631230937,0.10211666632939863,-0.0602502247834183,0.0003339399005124118,-0.0937970429312189,0.09218294420448137,-0.00824684092290379,-0.04892045508242146,-0.20404730319094036
1745913237.6025572,-0.10509373765869244,-1.048341116351256,-0.002451391567812721,-1.3190454380492314,0.2894258963975715,-0.07527334174473062,-0.014225185976581314,0.13355596577626833,-0.3344681033644407,-0.4997764288752419,0.10344142596843954,-0.010407740237235532,0.046581554619510586,-0.06027441881243423,0.0005345603948447985,0.01425477619085605,0.08610477262752379,-0.006343547924075185,-0.033673935168284576,0.26704669381222035
1745913237.8590908,-0.17641307403119924,-0.9351412765568645,-0.30669901834985763,-1.809599297734129,0.8194597591163468,0.1333646900493269,0.005477159410254296,-0.0007957571494195625,-0.007799176720890318,-0.1277526035386734,0.24218028413904813,-0.00615272133390321,0.00030805672502732227,-0.078169005267223,0.002838056721151004,-0.021359662703807538,0.08410552735439902,-0.005024199954611307,-0.05899791535825279,0.16441943753221763
1745913238.1129847,-0.5764576890776384,-0.8970721387263655,-2.358817187597737,-1.350939928788464,-1.5961060014466573,-0.2454044540210759,0.012198236033571955,0.05692575591051316,-1.7303897373348072,-0.7571855982902355,0.20987639662862503,-0.006225096183944613,0.12901367168586436,-0.05993337736989049,-0.0005682201836049405,-0.03774872663351607,0.09338222836678564,-0.007799692298342442,-0.031629993157581346,0.0027393682913790995
1745913238.377606,0.013068558911228835,-0.19077376077784258,-0.6504018578576123,0.048984311071729895,-0.07690248797722458,0.003627039264080947,0.033073472987856796,0.7218462283397572,-1.8211769695177122,-0.44379405646713516,0.5447558152085535,0.49324571395523364,-0.004892771796109867,-0.07550476790051076,0.008724967708619446,0.037699429554005896,0.022738380320157434,0.0037420213692545856,0.03543719479914848,0.38424647891011765
1745913238.636748,0.004694051610670528,0.07549027746716373,0.524498540451577,0.40022741266618256,-0.25558660266846867,0.0038160266078427576,0.28265111167566953,0.8000689215016725,0.2727173408545231,1.118782205958753,0.5484657918655299,-0.10599396069815684,0.007033462130641717,-0.07682398608639021,0.002428620608560348,-0.05669669737966011,0.0878396637270194,-0.004300893969258334,0.058708169911193306,0.24164070243881217
1745913238.8875122,-0.9229607908599035,-1.3800783002415888,-0.21620915304772892,-0.8135336385574855,-2.419170851130744,1.4020569293511214,-0.22606638112489513,-0.20259225040118842,-1.721758312499111,-1.003195009510344,0.6977670860125709,-0.20886431158877117,0.04740056651772654,-0.06146481177651385,-0.004811494247751882,-0.1458362204444644,0.14061242581795946,-0.012338065371940175,0.006916520329487474,0.44027563533217284
1745913239.1377308,-0.16176561792073935,-1.4058411869447072,1.3379967974592248,-0.16568611138044181,-1.2309652674683491,-0.055044954818371544,-0.03034787353808805,0.22857895550332286,-0.125844526627885,-0.44912356014574106,0.06390306897702697,-0.01666598539248573,0.04895409942142942,-0.06397339397620931,0.00030555882619466297,0.014554520446893551,0.1087449155566892,-0.0085046075895075,-0.031002534378944926,0.5023615283456274
1745913239.403629,-0.09835551799546625,-0.9086847165873203,-0.9353234807203056,-1.9773016649290358,0.941448962986954,0.445999685789998,-0.0033521076134339803,-0.022661496310531513,-0.534307674940797,-0.4174274134755521,0.22999282473126448,-0.00519938402681888,0.044129454765241216,-0.06477285620707593,0.0025936302125072995,0.008913539879576032,0.06350435366012926,-0.0027692446015486647,-0.023540783820823922,0.09238167268099395
