time,l_hip_yaw,l_hip_roll,l_hip_pitch,l_knee,l_ank_pitch,l_ank_roll,r_hip_yaw,r_hip_roll,r_hip_pitch,r_knee,r_ank_pitch,r_ank_roll,l_sho_pitch,l_sho_roll,l_el,r_sho_pitch,r_sho_roll,r_el,head_pan,head_tilt
1745912735.3562462,-0.0865225548964654,1.0971297156038966,0.0885289607989078,0.14962747693501674,-0.21052308760703925,0.1659403368789943,0.05820399374537054,-1.1421017467438102,-0.1746540453090118,-0.158882101386971,0.13579425752509716,-0.1401841438465663,-0.0008022459779858573,-0.14367569115674306,0.028510804717818774,0.000755583655432664,0.142924467375592,-0.028295592262280823,-0.0016169442364577327,0.2919298950272797,0.0,0.0
1745912735.6067972,-0.024755259130388316,1.320748953806255,0.04688657481663404,0.11301651697058783,-0.17875744466010657,0.17618390097185277,-0.013088960787830485,-1.3488692565550082,-0.1765740770249474,-0.12759766535493008,0.07051650770058696,-0.1433995079158475,-0.0008976673177901446,-0.14355863479113062,0.02844358962371137,0.0008894922155997435,0.14358066652060456,-0.028449767993607905,0.0002052438690130396,0.28646424592456576,0.0,0.0
1745912735.8607373,0.005131202250579076,1.4573928093267137,0.025263806617736598,0.09647570697433007,-0.1671198367530987,0.18098182344912678,-0.048956670517707405,-1.4932563762968116,-0.18083304106403653,-0.11534688321940958,0.043794005692778734,-0.1362996282390906,-0.0009375908634784014,-0.14352691655458047,0.028434236453187583,0.0009377739942374469,0.14361328856492622,-0.028458715302569264,0.0005021743616118226,0.28368273179613523,0.0,0.0
1745912736.1137874,0.0481839953787101,1.5674296812487098,0.0332948666064243,0.1164674393595549,-0.19920734744366078,0.16297196116249474,-0.09466509546423807,-1.593770734904171,-0.20048144544445942,-0.13819358263558654,0.06818871248614222,-0.12223279053181521,-0.0008814228886083811,-0.14347241911397232,0.0284198233214668,0.0008828042856168631,0.14368307029434632,-0.028477627595151152,0.0009096640043329295,0.28790504011047424,0.0,0.0
1745912736.3765242,-0.030059528910115804,0.9415376232456323,0.2236857275276407,0.19193471287492705,-0.25926988933778655,0.07411325268321646,0.05165809973606705,-0.8552528244886847,-0.15099694908567726,-0.19332352025611374,0.3216744341357374,-0.15741820665181125,-0.0003834737282478523,-0.1733643828356179,0.03929638182084097,0.0003427695305049071,0.17327350274113285,-0.039271594273549135,6.74836789020116e-05,0.3102392544275912,0.0,0.0
1745912736.6366625,-0.1035305908760928,1.2551953526293655,0.13272700676524915,0.0010782933071719332,-0.0972978030250556,0.08942595311780621,0.12478976089642603,-1.1242005401062483,-0.10339509533311957,-0.017680034619573643,0.1903771152338114,-0.201676223456659,-0.0006714592811774454,-0.15151111327158723,0.031276444030421964,0.0006853071435098559,0.15158762123455796,-0.031298681042716534,0.0011005594298554593,0.28856886379503904,0.0,0.0
1745912736.8904266,-0.0236743489094695,1.2599999250289677,0.1414036275882672,-0.07792340602273128,-0.06461554605536654,0.09069481723546122,0.05435072707292013,-1.149790015939096,-0.07462951407522334,0.07464950457725816,0.1863351890377507,-0.19618579623503862,-0.0007381440234576823,-0.14194472397971847,0.027540867345569906,0.0007483952214837764,0.1417639886051188,-0.02749957556917721,0.00014339423121597383,0.2853641723214423,0.0,0.0
1745912737.142884,0.03832107906726893,1.3520994436246299,0.16133170866116692,-0.13728907700638623,-0.1031945235321023,0.07750631922123614,-0.004930382996200521,-1.249524839983081,-0.0865821176018672,0.14378377440950726,0.2329275721773513,-0.1778874522042829,-0.000500888940072495,-0.1635587494635252,0.03459005095041896,0.0005379947128508284,0.1634080318390215,-0.034558221099705855,7.317620900832442e-05,0.29299624558530835,0.0,0.0
1745912737.3945715,0.1782066993381011,1.5106693079947333,0.15133901681793002,-0.22875619083062368,-0.05161099954638428,0.06505815535346281,-0.13640959475376951,-1.395766960844808,-0.06378749346581496,0.2498946557955411,0.21385114728187785,-0.16188420736621023,-0.0006661060959511518,-0.13811509762583496,0.02489331576946388,0.0008028070872673081,0.1379078004337621,-0.024838378709739907,0.0011363274205269977,0.28654954209635736,0.0,0.0
1745912737.648972,0.1258212772524394,1.9453593204048063,0.05363881797780702,-0.35476183297711894,-0.11162027339308048,0.20471661618033404,-0.14040210883465495,-1.9907935581999316,-0.13410947790575944,0.3057779652709481,0.0972778810531418,-0.1391008630057579,-0.0010868954414417948,-0.11972471855222057,0.01769114702882605,0.0010904211058901335,0.11946793104336194,-0.01762174669276001,0.0011870236262193088,0.2813875182461324,0.0,0.0
1745912737.9034038,-0.030246716298884323,2.019625960087504,0.012224298694414477,-0.39041519181568585,-0.0830250128341062,0.06624331894137733,0.019681737383597374,-1.8020680415779022,-0.2261803119927396,0.3667919319847074,0.2733813965029386,-0.20804090100661926,-0.0014856450612268533,-0.1515328954836374,0.02773229859205295,-0.0008143867060877845,0.1500437489064961,-0.027348656002277642,0.0035233478569926605,0.29551771648926506,0.0,0.0
1745912738.1578858,0.046302521297252874,1.9501217888667612,-0.1457460249030774,-0.5922758455216974,-0.07039372083660483,0.03378298284142221,-0.10665269386875477,-1.8245897899946009,-0.3379651983857492,0.38344635359622425,0.17652413998682,-0.17258800472711,-0.000975314454389422,-0.11096708989151828,0.012892365367732507,0.0011305094155213216,0.11080146554378267,-0.012876359526191608,-0.000948709431455992,0.28594179451779067,0.0,0.0
1745912738.4117017,-0.04228551838872589,-1.3308230148780753,0.7446194346079942,-0.3994979433569718,-0.5256974841792963,0.9450364895472142,-0.0012080856354598963,0.0005549817145649772,0.08163545747389245,-0.060129053337016354,0.032518443689114045,-0.006247953925099878,-0.0014540412331749976,-0.08016779799351482,0.0034357694596237566,0.001408802589217032,0.08193263555225798,-0.00410942948534764,-0.026758879118367926,0.35360054544707986,0.0,0.0
1745912738.6655226,0.7391620764494222,-1.0715227024221452,0.804358326799731,-0.5364652487727775,0.8104930944971697,0.9402868327516094,-0.12785399493694352,0.020119042879625675,1.2531003531439289,1.0257331277102324,-0.14868780219297914,0.6243175297451474,0.026096876149562107,-0.09234455149898343,0.005915945658849756,0.02297633901078095,0.07203425299699229,-0.0010012056084539999,0.0303721892217486,0.16281826021359871,0.0,0.0
1745912738.9202707,0.0042997743505967505,-0.3087609921319145,0.6658773762801129,0.48784887182102116,-0.439365133764143,0.1827834461293578,0.7095139817358778,-0.16896018414663413,-0.7258032010080839,0.07720679805478779,1.373309084393933,2.058008930512846,0.04672851318602049,-0.08093522841679304,0.0033718578859435583,0.03483644971779488,0.08219960092591455,-0.0026750519405243614,0.1514811337529311,0.48504119289323017,0.0,0.0
